Age,Attrition,AttritionRaw,BusinessTravel,DailyRate,Department,DeptCode,DistanceFromHome,Education,EducationField,EducFieldCode,EnvironmentSatisfaction,Gender,GenderCode,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OvertimeDone,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,0,No,Travel_Rarely,1329,Sales,Sales,4,4,Life Sciences,LS,4,Female,1,47,2,2,Sales Executive,3,Married,5902,4,Y,No,14,3,3,1,17,1,4,15,11,5,9
25,0,No,Travel_Rarely,959,Sales,Sales,28,3,Life Sciences,LS,1,Male,0,41,2,2,Sales Executive,3,Married,8639,2,Y,No,18,3,4,0,6,3,3,2,2,2,2
30,0,No,Travel_Rarely,1240,Human Resources,HR,9,3,Human Resources,O,3,Male,0,48,3,2,Human Resources,4,Married,6347,0,Y,Yes,19,3,4,0,12,2,1,11,9,4,7
32,1,Yes,Travel_Rarely,1033,Research & Development,R&D,9,3,Medical,MED,1,Female,1,41,3,1,Laboratory Technician,1,Single,4200,7,Y,No,22,4,1,0,10,2,4,5,4,0,4
45,0,No,Travel_Rarely,1316,Research & Development,R&D,29,3,Medical,MED,3,Male,0,83,3,1,Research Scientist,4,Single,3452,5,Y,No,13,3,2,0,9,2,2,6,5,0,3
38,0,No,Travel_Rarely,364,Research & Development,R&D,3,5,Technical Degree,O,4,Female,1,32,3,2,Research Scientist,3,Single,4317,3,Y,Yes,20,4,2,0,19,2,3,3,2,2,2
30,0,No,Travel_Rarely,438,Research & Development,R&D,18,3,Life Sciences,LS,1,Female,1,75,3,1,Research Scientist,3,Single,2632,1,Y,No,14,3,3,0,5,4,2,5,4,0,4
32,0,No,Travel_Frequently,689,Sales,Sales,9,2,Medical,MED,4,Male,0,35,1,2,Sales Executive,4,Divorced,4668,0,Y,No,17,3,4,3,9,2,4,8,7,0,7
30,0,No,Travel_Rarely,201,Research & Development,R&D,5,3,Technical Degree,O,4,Female,1,84,3,1,Research Scientist,1,Divorced,3204,5,Y,No,14,3,4,1,8,3,3,3,2,2,2
30,0,No,Travel_Rarely,1427,Research & Development,R&D,2,1,Medical,MED,2,Male,0,35,2,1,Laboratory Technician,4,Single,2720,0,Y,No,13,3,4,0,6,3,3,5,3,1,2
41,0,No,Travel_Frequently,857,Research & Development,R&D,10,3,Life Sciences,LS,4,Male,0,91,2,4,Manager,1,Divorced,17181,4,Y,No,13,3,2,1,21,2,2,7,6,7,7
41,0,No,Travel_Rarely,933,Research & Development,R&D,9,4,Life Sciences,LS,3,Male,0,94,3,1,Laboratory Technician,1,Married,2238,2,Y,No,21,4,4,1,7,2,3,5,0,1,4
19,0,No,Travel_Rarely,1181,Research & Development,R&D,3,1,Medical,MED,2,Female,1,79,3,1,Laboratory Technician,2,Single,1483,1,Y,No,14,3,4,0,1,3,3,1,0,0,0
40,0,No,Travel_Frequently,1395,Research & Development,R&D,26,3,Medical,MED,2,Female,1,54,3,2,Research Scientist,2,Divorced,5605,1,Y,No,11,3,1,1,20,2,3,20,7,2,13
35,0,No,Travel_Rarely,662,Sales,Sales,1,5,Marketing,O,3,Male,0,94,3,3,Sales Executive,2,Married,7295,1,Y,No,13,3,1,2,10,3,3,10,8,0,6
53,0,No,Travel_Rarely,1436,Sales,Sales,6,2,Marketing,O,2,Male,0,34,3,2,Sales Representative,3,Married,2306,2,Y,Yes,20,4,4,1,13,3,1,7,7,4,5
45,0,No,Travel_Rarely,194,Research & Development,R&D,9,3,Life Sciences,LS,2,Male,0,60,3,2,Laboratory Technician,2,Divorced,2348,8,Y,No,18,3,3,1,20,2,1,17,9,0,15
32,0,No,Travel_Frequently,967,Sales,Sales,8,3,Marketing,O,2,Female,1,43,3,3,Sales Executive,4,Single,8998,1,Y,No,14,3,4,0,9,2,3,9,8,3,7
29,0,No,Non-Travel,1496,Research & Development,R&D,1,1,Technical Degree,O,4,Male,0,41,3,2,Manufacturing Director,3,Married,4319,1,Y,No,13,3,1,1,10,1,3,10,7,0,9
51,0,No,Travel_Rarely,1169,Research & Development,R&D,7,4,Medical,MED,2,Male,0,34,2,2,Manufacturing Director,3,Married,6132,2,Y,No,17,3,3,0,10,2,3,1,0,0,0
58,0,No,Travel_Rarely,1145,Research & Development,R&D,9,3,Medical,MED,2,Female,1,75,2,1,Research Scientist,2,Married,3346,4,Y,Yes,20,4,2,1,9,3,2,1,0,0,0
40,0,No,Travel_Rarely,630,Sales,Sales,4,4,Marketing,O,3,Male,0,67,2,3,Sales Executive,4,Married,10855,7,Y,No,11,3,1,1,15,2,2,12,11,2,11
34,0,No,Travel_Frequently,303,Sales,Sales,2,4,Marketing,O,3,Female,1,75,3,1,Sales Representative,3,Married,2231,6,Y,No,18,3,4,1,6,3,3,4,3,1,2
22,0,No,Travel_Rarely,1256,Research & Development,R&D,19,1,Medical,MED,3,Male,0,80,3,1,Research Scientist,4,Married,2323,1,Y,No,24,4,1,2,2,6,3,2,2,2,2
27,0,No,Non-Travel,691,Research & Development,R&D,9,3,Medical,MED,4,Male,0,57,3,1,Research Scientist,2,Divorced,2024,6,Y,No,18,3,4,1,6,1,1,2,2,2,2
28,0,No,Travel_Rarely,440,Research & Development,R&D,21,3,Medical,MED,3,Male,0,42,3,1,Research Scientist,4,Married,2713,1,Y,No,11,3,3,1,5,2,1,5,2,0,2
57,0,No,Travel_Rarely,334,Research & Development,R&D,24,2,Life Sciences,LS,3,Male,0,83,4,3,Healthcare Representative,4,Divorced,9439,3,Y,Yes,16,3,2,1,12,2,1,5,3,1,4
27,0,No,Non-Travel,1450,Research & Development,R&D,3,3,Medical,MED,3,Male,0,79,2,1,Research Scientist,3,Divorced,2566,1,Y,Yes,15,3,4,1,1,2,2,1,1,0,1
50,0,No,Travel_Rarely,1452,Research & Development,R&D,11,3,Life Sciences,LS,3,Female,1,53,3,5,Manager,2,Single,19926,3,Y,No,15,3,2,0,21,5,3,5,4,4,4
41,0,No,Travel_Rarely,465,Research & Development,R&D,14,3,Life Sciences,LS,1,Male,0,56,3,1,Research Scientist,3,Divorced,2451,4,Y,No,12,3,1,1,13,2,3,9,8,1,8
30,0,No,Travel_Rarely,1339,Sales,Sales,5,3,Life Sciences,LS,2,Female,1,41,3,3,Sales Executive,4,Married,9419,2,Y,No,12,3,3,1,12,2,3,10,9,7,4
38,0,No,Travel_Rarely,702,Sales,Sales,1,4,Life Sciences,LS,1,Female,1,59,2,2,Sales Executive,4,Single,8686,4,Y,No,22,4,3,0,12,2,4,8,3,0,7
32,0,No,Travel_Rarely,120,Research & Development,R&D,6,5,Life Sciences,LS,3,Male,0,43,3,1,Research Scientist,3,Single,3038,3,Y,No,20,4,1,0,8,2,3,5,4,1,4
27,0,No,Travel_Rarely,1157,Research & Development,R&D,17,3,Technical Degree,O,3,Male,0,51,3,1,Research Scientist,2,Married,3058,0,Y,Yes,16,3,4,1,6,3,2,5,2,1,1
19,1,Yes,Travel_Frequently,602,Sales,Sales,1,1,Technical Degree,O,3,Female,1,100,1,1,Sales Representative,1,Single,2325,0,Y,No,21,4,1,0,1,5,4,0,0,0,0
36,0,No,Travel_Frequently,1480,Research & Development,R&D,3,2,Medical,MED,4,Male,0,30,3,1,Laboratory Technician,2,Single,2088,4,Y,No,12,3,3,0,13,3,2,8,7,7,2
30,0,No,Non-Travel,111,Research & Development,R&D,9,3,Medical,MED,3,Male,0,66,3,2,Laboratory Technician,1,Divorced,3072,1,Y,No,11,3,3,2,12,4,3,12,9,6,10
45,0,No,Travel_Rarely,1268,Sales,Sales,4,2,Life Sciences,LS,3,Female,1,30,3,2,Sales Executive,1,Divorced,5006,4,Y,Yes,11,3,1,1,9,3,4,5,4,0,3
56,0,No,Travel_Rarely,713,Research & Development,R&D,8,3,Life Sciences,LS,3,Female,1,67,3,1,Research Scientist,1,Divorced,4257,4,Y,Yes,18,3,3,1,19,3,3,2,2,2,2
33,0,No,Travel_Rarely,134,Research & Development,R&D,2,3,Life Sciences,LS,3,Male,0,90,3,1,Research Scientist,4,Single,2500,0,Y,No,14,3,1,0,4,2,4,3,1,0,2
19,1,Yes,Travel_Rarely,303,Research & Development,R&D,2,3,Life Sciences,LS,2,Male,0,47,2,1,Laboratory Technician,4,Single,1102,1,Y,No,22,4,3,0,1,3,2,1,0,1,0
46,0,No,Travel_Rarely,526,Sales,Sales,1,2,Marketing,O,2,Female,1,92,3,3,Sales Executive,1,Divorced,10453,1,Y,No,25,4,3,3,24,2,3,24,13,15,7
38,0,No,Travel_Rarely,1380,Research & Development,R&D,9,2,Life Sciences,LS,3,Female,1,75,3,1,Laboratory Technician,4,Single,2288,1,Y,No,12,3,3,0,2,3,3,2,2,2,1
31,0,No,Travel_Rarely,140,Research & Development,R&D,12,1,Medical,MED,3,Female,1,95,3,1,Research Scientist,4,Married,3929,8,Y,Yes,23,4,3,1,7,0,3,4,2,0,2
34,0,No,Travel_Rarely,629,Research & Development,R&D,27,2,Medical,MED,4,Female,1,95,3,1,Research Scientist,2,Single,2311,2,Y,No,15,3,4,0,9,3,3,3,2,1,2
41,1,Yes,Travel_Rarely,1356,Sales,Sales,20,2,Marketing,O,2,Female,1,70,3,1,Sales Representative,2,Single,3140,1,Y,Yes,22,4,4,0,4,5,2,4,3,0,2
50,0,No,Travel_Rarely,328,Research & Development,R&D,1,3,Medical,MED,3,Male,0,86,2,1,Laboratory Technician,3,Married,3690,2,Y,No,15,3,4,1,5,2,2,3,2,0,2
53,0,No,Travel_Rarely,1084,Research & Development,R&D,13,2,Medical,MED,4,Female,1,57,4,2,Manufacturing Director,1,Divorced,4450,1,Y,No,11,3,3,2,5,3,3,4,2,1,3
33,0,No,Travel_Rarely,931,Research & Development,R&D,14,3,Medical,MED,4,Female,1,72,3,1,Research Scientist,2,Married,2756,1,Y,No,13,3,4,1,8,5,3,8,7,1,6
40,0,No,Travel_Rarely,989,Research & Development,R&D,4,1,Medical,MED,4,Female,1,46,3,5,Manager,3,Married,19033,1,Y,No,14,3,2,1,21,2,3,20,8,9,9
55,0,No,Travel_Rarely,692,Research & Development,R&D,14,4,Medical,MED,3,Male,0,61,4,5,Research Director,2,Single,18722,8,Y,No,11,3,4,0,36,3,3,24,15,2,15
34,0,No,Travel_Frequently,1069,Research & Development,R&D,2,1,Life Sciences,LS,4,Male,0,45,2,2,Manufacturing Director,3,Married,9547,1,Y,No,17,3,3,0,10,2,2,10,9,1,9
51,0,No,Travel_Rarely,313,Research & Development,R&D,3,3,Medical,MED,4,Female,1,98,3,4,Healthcare Representative,2,Single,13734,3,Y,No,18,3,3,0,21,6,3,7,7,1,0
52,0,No,Travel_Rarely,699,Research & Development,R&D,1,4,Life Sciences,LS,3,Male,0,65,2,5,Manager,3,Married,19999,0,Y,No,14,3,1,1,34,5,3,33,18,11,9
27,0,No,Travel_Rarely,894,Research & Development,R&D,9,3,Medical,MED,4,Female,1,99,3,1,Research Scientist,2,Single,2279,1,Y,No,16,3,4,0,7,2,2,7,7,0,3
35,1,Yes,Travel_Rarely,556,Research & Development,R&D,23,2,Life Sciences,LS,2,Male,0,50,2,2,Manufacturing Director,3,Married,5916,3,Y,Yes,13,3,1,0,8,1,3,1,0,0,1
43,0,No,Non-Travel,1344,Research & Development,R&D,7,3,Medical,MED,4,Male,0,37,4,1,Research Scientist,4,Divorced,2089,4,Y,No,14,3,4,3,7,3,4,5,4,2,2
45,0,No,Non-Travel,1195,Research & Development,R&D,2,2,Medical,MED,1,Male,0,65,2,4,Manager,4,Married,16792,9,Y,No,23,4,4,1,22,1,3,20,8,11,8
37,0,No,Travel_Rarely,290,Research & Development,R&D,21,3,Life Sciences,LS,2,Male,0,65,4,1,Research Scientist,1,Married,3564,1,Y,Yes,12,3,1,1,8,3,2,8,7,1,7
35,0,No,Travel_Frequently,138,Research & Development,R&D,2,3,Medical,MED,2,Female,1,37,3,2,Laboratory Technician,2,Single,4425,5,Y,No,11,3,4,0,10,5,3,6,2,1,2
42,0,No,Non-Travel,926,Research & Development,R&D,21,2,Medical,MED,3,Female,1,36,3,2,Manufacturing Director,3,Divorced,5265,2,Y,No,16,3,2,1,11,5,3,5,3,0,2
38,0,No,Travel_Rarely,1261,Research & Development,R&D,2,4,Life Sciences,LS,4,Male,0,88,3,2,Manufacturing Director,3,Married,6553,9,Y,No,14,3,2,0,14,3,3,1,0,0,0
38,0,No,Travel_Rarely,1084,Research & Development,R&D,29,3,Technical Degree,O,4,Male,0,54,3,2,Manufacturing Director,4,Married,6261,3,Y,No,18,3,1,1,9,3,1,7,7,1,7
27,0,No,Travel_Frequently,472,Research & Development,R&D,1,1,Technical Degree,O,3,Male,0,60,2,2,Manufacturing Director,1,Married,4298,5,Y,No,19,3,3,1,6,1,3,2,2,2,0
49,0,No,Non-Travel,1002,Research & Development,R&D,18,4,Life Sciences,LS,4,Male,0,92,3,2,Manufacturing Director,4,Divorced,6804,1,Y,Yes,15,3,1,2,7,0,3,7,7,1,7
34,0,No,Travel_Frequently,878,Research & Development,R&D,10,4,Medical,MED,4,Male,0,43,3,1,Research Scientist,3,Divorced,3815,1,Y,Yes,17,3,4,1,5,4,4,5,3,2,0
40,0,No,Travel_Rarely,905,Research & Development,R&D,19,2,Medical,MED,3,Male,0,99,3,2,Laboratory Technician,4,Married,2741,8,Y,Yes,15,3,3,1,15,2,4,7,2,3,7
38,1,Yes,Travel_Rarely,1180,Research & Development,R&D,29,1,Medical,MED,2,Male,0,70,3,2,Healthcare Representative,1,Married,6673,7,Y,Yes,19,3,2,0,17,2,3,1,0,0,0
29,1,Yes,Travel_Rarely,121,Sales,Sales,27,3,Marketing,O,2,Female,1,35,3,3,Sales Executive,4,Married,7639,1,Y,No,22,4,4,3,10,3,2,10,4,1,9
22,0,No,Travel_Rarely,1136,Research & Development,R&D,5,3,Life Sciences,LS,4,Male,0,60,4,1,Research Scientist,2,Divorced,2328,1,Y,Yes,16,3,1,1,4,2,2,4,2,2,2
36,0,No,Travel_Frequently,635,Research & Development,R&D,18,1,Medical,MED,2,Female,1,73,3,1,Laboratory Technician,4,Single,2153,1,Y,No,13,3,1,0,8,2,3,8,1,1,7
40,0,No,Non-Travel,1151,Research & Development,R&D,9,5,Life Sciences,LS,4,Male,0,63,2,2,Healthcare Representative,4,Married,4876,9,Y,No,14,3,4,1,5,5,1,3,2,0,2
46,0,No,Travel_Rarely,644,Research & Development,R&D,1,4,Medical,MED,4,Male,0,97,3,3,Healthcare Representative,1,Divorced,9396,7,Y,No,16,3,3,1,17,3,3,4,2,0,3
32,1,Yes,Travel_Rarely,1045,Sales,Sales,4,4,Medical,MED,4,Male,0,32,1,3,Sales Executive,4,Married,10400,1,Y,No,11,3,3,0,14,2,2,14,8,9,8
30,0,No,Non-Travel,829,Research & Development,R&D,1,1,Life Sciences,LS,3,Male,0,88,2,3,Manufacturing Director,3,Single,8474,1,Y,No,22,4,3,0,12,2,3,11,8,5,8
27,0,No,Travel_Frequently,1242,Sales,Sales,20,3,Life Sciences,LS,4,Female,1,90,3,2,Sales Executive,3,Single,9981,1,Y,No,14,3,4,0,7,2,3,7,7,0,7
51,0,No,Travel_Rarely,1469,Research & Development,R&D,8,4,Life Sciences,LS,2,Male,0,81,2,3,Research Director,2,Married,12490,5,Y,No,16,3,4,2,16,5,1,10,9,4,7
30,1,Yes,Travel_Rarely,1005,Research & Development,R&D,3,3,Technical Degree,O,4,Female,1,88,3,1,Research Scientist,1,Single,2657,5,Y,Yes,11,3,3,0,8,5,3,5,2,0,4
41,0,No,Travel_Rarely,896,Sales,Sales,6,3,Life Sciences,LS,4,Female,1,75,3,3,Manager,4,Single,13591,3,Y,Yes,18,3,3,0,16,3,3,1,0,0,0
30,1,Yes,Travel_Frequently,334,Sales,Sales,26,4,Marketing,O,3,Female,1,52,2,2,Sales Executive,1,Single,6696,5,Y,No,15,3,3,0,9,5,2,6,3,0,1
29,1,Yes,Travel_Rarely,992,Research & Development,R&D,1,3,Technical Degree,O,3,Male,0,85,3,1,Research Scientist,3,Single,2058,0,Y,No,14,3,4,0,7,1,2,6,2,1,5
45,0,No,Non-Travel,1052,Sales,Sales,6,3,Medical,MED,4,Female,1,57,2,3,Sales Executive,4,Single,8865,6,Y,No,12,3,4,0,23,2,3,19,7,12,8
54,0,No,Travel_Rarely,1147,Sales,Sales,3,3,Marketing,O,4,Female,1,52,3,2,Sales Executive,1,Married,5940,2,Y,No,14,3,4,1,16,4,3,6,2,0,5
36,0,No,Travel_Rarely,1396,Research & Development,R&D,5,2,Life Sciences,LS,4,Male,0,62,3,2,Laboratory Technician,2,Single,5914,8,Y,No,16,3,4,0,16,3,4,13,11,3,7
33,0,No,Travel_Rarely,147,Research & Development,R&D,4,4,Medical,MED,3,Female,1,47,2,1,Research Scientist,2,Married,2622,6,Y,No,21,4,4,0,7,3,3,3,2,1,1
37,0,No,Travel_Frequently,663,Research & Development,R&D,11,3,Other,O,2,Male,0,47,3,3,Research Director,4,Divorced,12185,1,Y,Yes,14,3,3,3,10,1,3,10,8,0,7
38,0,No,Travel_Rarely,119,Sales,Sales,3,3,Life Sciences,LS,1,Male,0,76,3,3,Sales Executive,3,Divorced,10609,0,Y,No,12,3,3,2,17,6,2,16,10,5,13
31,0,No,Non-Travel,979,Research & Development,R&D,1,4,Medical,MED,3,Male,0,90,1,2,Manufacturing Director,3,Married,4345,0,Y,No,12,3,4,1,6,2,3,5,4,1,4
59,0,No,Travel_Rarely,142,Research & Development,R&D,3,3,Life Sciences,LS,3,Male,0,70,2,1,Research Scientist,4,Married,2177,3,Y,No,17,3,1,1,7,6,3,1,0,0,0
37,0,No,Travel_Frequently,319,Sales,Sales,4,4,Marketing,O,1,Male,0,41,3,1,Sales Representative,4,Divorced,2793,4,Y,No,17,3,3,1,13,2,3,9,8,5,8
29,0,No,Travel_Frequently,1413,Sales,Sales,1,1,Medical,MED,2,Female,1,42,3,3,Sales Executive,4,Married,7918,1,Y,No,14,3,4,1,11,5,3,11,10,4,1
35,0,No,Travel_Frequently,944,Sales,Sales,1,3,Marketing,O,3,Female,1,92,3,3,Sales Executive,3,Single,8789,1,Y,No,14,3,1,0,10,3,4,10,7,0,8
29,1,Yes,Travel_Rarely,896,Research & Development,R&D,18,1,Medical,MED,3,Male,0,86,2,1,Research Scientist,4,Single,2389,1,Y,Yes,13,3,3,0,4,3,2,4,3,0,1
52,0,No,Travel_Rarely,1323,Research & Development,R&D,2,3,Life Sciences,LS,3,Female,1,89,2,1,Laboratory Technician,4,Single,3212,7,Y,No,15,3,2,0,6,3,2,2,2,2,2
42,0,No,Travel_Rarely,532,Research & Development,R&D,4,2,Technical Degree,O,3,Male,0,58,3,5,Manager,4,Married,19232,1,Y,No,11,3,4,0,22,3,3,22,17,11,15
59,0,No,Travel_Rarely,818,Human Resources,HR,6,2,Medical,MED,2,Male,0,52,3,1,Human Resources,3,Married,2267,8,Y,No,17,3,4,0,7,2,2,2,2,2,2
50,0,No,Travel_Rarely,854,Sales,Sales,1,4,Medical,MED,4,Female,1,68,3,5,Manager,4,Divorced,19517,3,Y,No,11,3,3,1,32,3,2,7,0,0,6
33,1,Yes,Travel_Rarely,813,Research & Development,R&D,14,3,Medical,MED,3,Male,0,58,3,1,Laboratory Technician,4,Married,2436,5,Y,Yes,13,3,3,1,8,2,1,5,4,0,4
43,0,No,Travel_Rarely,1034,Sales,Sales,16,3,Marketing,O,4,Female,1,80,3,4,Manager,4,Married,16064,5,Y,Yes,22,4,3,1,22,3,3,17,13,1,9
33,1,Yes,Travel_Rarely,465,Research & Development,R&D,2,2,Life Sciences,LS,1,Female,1,39,3,1,Laboratory Technician,1,Married,2707,7,Y,No,20,4,1,0,13,3,4,9,7,1,7
52,0,No,Non-Travel,771,Sales,Sales,2,4,Life Sciences,LS,1,Male,0,79,2,5,Manager,3,Single,19068,1,Y,Yes,18,3,4,0,33,2,4,33,7,15,12
32,0,No,Travel_Rarely,1401,Sales,Sales,4,2,Life Sciences,LS,3,Female,1,56,3,1,Sales Representative,2,Married,3931,2,Y,No,11,3,1,1,6,5,3,4,3,1,2
32,1,Yes,Travel_Rarely,515,Research & Development,R&D,1,3,Life Sciences,LS,4,Male,0,62,2,1,Laboratory Technician,3,Single,3730,0,Y,Yes,14,3,4,0,4,2,1,3,2,1,2
39,0,No,Travel_Rarely,1431,Research & Development,R&D,1,4,Medical,MED,3,Female,1,96,3,1,Laboratory Technician,3,Divorced,2232,7,Y,No,14,3,3,3,7,1,3,3,2,1,2
32,0,No,Non-Travel,976,Sales,Sales,26,4,Marketing,O,3,Male,0,100,3,2,Sales Executive,4,Married,4465,0,Y,No,18,3,1,0,4,2,3,3,2,2,2
41,0,No,Travel_Rarely,1411,Research & Development,R&D,19,2,Life Sciences,LS,3,Male,0,36,3,2,Research Scientist,1,Divorced,3072,2,Y,No,16,3,1,2,17,2,2,1,0,0,0
40,0,No,Travel_Rarely,1300,Research & Development,R&D,24,2,Technical Degree,O,1,Male,0,62,3,2,Research Scientist,4,Divorced,3319,1,Y,No,17,3,1,2,9,3,3,9,8,4,7
45,0,No,Travel_Rarely,252,Research & Development,R&D,1,3,Other,O,3,Male,0,70,4,5,Manager,4,Married,19202,0,Y,No,11,3,3,1,25,2,3,24,0,1,7
31,0,No,Travel_Frequently,1327,Research & Development,R&D,3,4,Medical,MED,2,Male,0,73,3,3,Research Director,3,Divorced,13675,9,Y,No,12,3,1,1,9,3,3,2,2,2,2
33,0,No,Travel_Rarely,832,Research & Development,R&D,5,4,Life Sciences,LS,3,Female,1,63,2,1,Research Scientist,4,Married,2911,1,Y,No,13,3,3,1,2,2,2,2,2,0,2
34,0,No,Travel_Rarely,470,Research & Development,R&D,2,4,Life Sciences,LS,4,Male,0,84,2,2,Manufacturing Director,1,Married,5957,6,Y,No,13,3,2,1,13,3,3,11,9,5,9
37,0,No,Travel_Rarely,1017,Research & Development,R&D,1,2,Medical,MED,3,Female,1,83,2,1,Research Scientist,1,Married,3920,2,Y,No,14,3,1,1,17,2,2,3,1,0,2
45,0,No,Travel_Frequently,1199,Research & Development,R&D,7,4,Life Sciences,LS,1,Male,0,77,4,2,Manufacturing Director,3,Married,6434,4,Y,No,17,3,4,1,9,1,3,3,2,0,2
37,1,Yes,Travel_Frequently,504,Research & Development,R&D,10,3,Medical,MED,1,Male,0,61,3,3,Manufacturing Director,3,Divorced,10048,6,Y,No,11,3,2,2,17,5,3,1,0,0,0
39,0,No,Travel_Frequently,505,Research & Development,R&D,2,4,Technical Degree,O,3,Female,1,64,3,3,Healthcare Representative,3,Single,10938,0,Y,No,25,4,4,0,20,1,3,19,6,11,8
29,0,No,Travel_Rarely,665,Research & Development,R&D,15,3,Life Sciences,LS,3,Male,0,60,3,1,Research Scientist,4,Single,2340,1,Y,No,19,3,1,0,6,1,3,6,5,1,5
42,0,No,Travel_Rarely,916,Research & Development,R&D,17,2,Life Sciences,LS,4,Female,1,82,4,2,Research Scientist,1,Single,6545,3,Y,Yes,13,3,3,0,10,1,3,3,2,0,2
29,0,No,Travel_Rarely,1247,Sales,Sales,20,2,Marketing,O,4,Male,0,45,3,2,Sales Executive,4,Divorced,6931,2,Y,No,14,3,4,1,10,2,3,3,2,0,2
25,0,No,Travel_Rarely,685,Research & Development,R&D,1,3,Life Sciences,LS,1,Female,1,62,3,2,Manufacturing Director,3,Married,4898,0,Y,No,12,3,4,2,5,3,3,4,2,1,2
42,0,No,Travel_Rarely,269,Research & Development,R&D,2,3,Medical,MED,4,Female,1,56,2,1,Laboratory Technician,1,Divorced,2593,0,Y,Yes,11,3,3,1,10,4,3,9,6,7,8
40,0,No,Travel_Rarely,1416,Research & Development,R&D,2,2,Medical,MED,1,Male,0,49,3,5,Research Director,3,Divorced,19436,0,Y,No,19,3,4,1,22,5,3,21,7,3,9
51,0,No,Travel_Rarely,833,Research & Development,R&D,1,3,Life Sciences,LS,3,Male,0,96,3,1,Research Scientist,4,Married,2723,1,Y,No,11,3,2,0,1,0,2,1,0,0,0
31,1,Yes,Travel_Frequently,307,Research & Development,R&D,29,2,Medical,MED,3,Male,0,71,2,1,Laboratory Technician,2,Single,3479,0,Y,No,11,3,2,0,6,2,4,5,4,1,4
32,0,No,Travel_Frequently,1311,Research & Development,R&D,7,3,Life Sciences,LS,2,Male,0,100,4,1,Laboratory Technician,2,Married,2794,1,Y,No,20,4,3,0,5,3,1,5,1,0,3
38,0,No,Non-Travel,1327,Sales,Sales,2,2,Life Sciences,LS,4,Male,0,39,2,2,Sales Executive,4,Married,5249,3,Y,No,18,3,4,1,13,0,3,8,7,7,5
32,0,No,Travel_Rarely,128,Research & Development,R&D,2,1,Technical Degree,O,4,Male,0,84,2,2,Laboratory Technician,1,Single,2176,4,Y,No,13,3,4,0,9,5,3,6,2,0,4
46,0,No,Travel_Rarely,488,Sales,Sales,2,3,Technical Degree,O,3,Female,1,75,1,4,Manager,2,Married,16872,3,Y,Yes,12,3,2,1,28,2,2,7,7,7,7
28,1,Yes,Travel_Rarely,529,Research & Development,R&D,2,4,Life Sciences,LS,1,Male,0,79,3,1,Laboratory Technician,3,Single,3485,2,Y,No,11,3,3,0,5,5,1,0,0,0,0
29,0,No,Travel_Rarely,1210,Sales,Sales,2,3,Medical,MED,1,Male,0,78,2,2,Sales Executive,2,Married,6644,2,Y,No,19,3,2,2,10,2,3,0,0,0,0
31,0,No,Travel_Rarely,1463,Research & Development,R&D,23,3,Medical,MED,2,Male,0,64,2,2,Healthcare Representative,4,Married,5582,0,Y,No,21,4,2,1,10,2,3,9,0,7,8
25,0,No,Non-Travel,675,Research & Development,R&D,5,2,Life Sciences,LS,2,Male,0,85,4,2,Healthcare Representative,1,Divorced,4000,1,Y,No,12,3,4,2,6,2,3,6,3,1,5
45,0,No,Travel_Rarely,1385,Research & Development,R&D,20,2,Medical,MED,3,Male,0,79,3,4,Healthcare Representative,4,Married,13496,0,Y,Yes,14,3,2,0,21,2,3,20,7,4,10
36,0,No,Travel_Rarely,1403,Research & Development,R&D,6,3,Life Sciences,LS,4,Male,0,47,3,1,Laboratory Technician,4,Married,3210,0,Y,No,11,3,3,1,16,4,3,15,13,10,11
55,0,No,Travel_Rarely,452,Research & Development,R&D,1,3,Medical,MED,4,Male,0,81,3,5,Manager,1,Single,19045,0,Y,Yes,14,3,3,0,37,2,3,36,10,4,13
47,1,Yes,Non-Travel,666,Research & Development,R&D,29,4,Life Sciences,LS,1,Male,0,88,3,3,Manager,2,Married,11849,1,Y,Yes,12,3,4,1,10,2,2,10,7,9,9
28,0,No,Travel_Rarely,1158,Research & Development,R&D,9,3,Medical,MED,4,Male,0,94,3,1,Research Scientist,4,Married,2070,1,Y,No,23,4,4,1,5,3,2,5,2,0,4
37,0,No,Travel_Rarely,228,Sales,Sales,6,4,Medical,MED,3,Male,0,98,3,2,Sales Executive,4,Married,6502,4,Y,No,14,3,2,1,7,5,4,5,4,0,1
21,0,No,Travel_Rarely,996,Research & Development,R&D,3,2,Medical,MED,4,Male,0,100,2,1,Research Scientist,3,Single,3230,1,Y,No,17,3,1,0,3,4,4,3,2,1,0
37,0,No,Non-Travel,728,Research & Development,R&D,1,4,Medical,MED,1,Female,1,80,3,3,Research Director,4,Divorced,13603,2,Y,Yes,18,3,1,2,15,2,3,5,2,0,2
35,0,No,Travel_Rarely,1315,Research & Development,R&D,22,3,Life Sciences,LS,2,Female,1,71,4,3,Manager,2,Divorced,11996,7,Y,No,18,3,2,1,10,6,2,7,7,6,2
